rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,location,strength,spin,set,match_id,rally_id
33,4,10,6,劉丁碩,13,2,7,2,1,2,57,4997
33,5,10,6,王楚欽,1,1,9,1,1,2,57,4997
33,6,10,7,劉丁碩,1,2,6,1,1,2,57,4997
34,1,10,7,王楚欽,15,1,9,1,1,2,57,4998
34,2,10,7,劉丁碩,1,2,7,1,1,2,57,4998
34,3,11,7,王楚欽,1,1,4,1,1,2,57,4998
35,1,0,0,劉丁碩,15,1,5,2,4,3,57,4999
35,2,0,0,王楚欽,4,2,8,1,1,3,57,4999
35,3,0,0,劉丁碩,1,2,8,2,1,3,57,4999
35,4,0,0,王楚欽,5,2,8,2,1,3,57,4999
35,5,0,0,劉丁碩,1,1,9,1,1,3,57,4999
35,6,0,0,王楚欽,13,2,8,1,1,3,57,4999
35,7,0,0,劉丁碩,1,1,8,2,1,3,57,4999
35,8,0,0,王楚欽,1,1,8,1,1,3,57,4999
35,9,0,0,劉丁碩,1,1,7,1,1,3,57,4999
35,10,0,0,王楚欽,1,1,9,2,1,3,57,4999
35,11,0,1,劉丁碩,1,1,9,1,1,3,57,4999
36,1,0,1,劉丁碩,15,1,5,2,2,3,57,5000
36,2,0,1,王楚欽,10,1,9,2,2,3,57,5000
36,3,0,1,劉丁碩,1,2,8,1,1,3,57,5000
36,4,0,1,王楚欽,13,2,7,2,1,3,57,5000
36,5,0,1,劉丁碩,1,1,9,1,1,3,57,5000
36,6,0,1,王楚欽,13,2,8,2,1,3,57,5000
36,7,0,1,劉丁碩,1,1,7,1,1,3,57,5000
36,8,0,1,王楚欽,5,1,8,2,1,3,57,5000
36,9,0,1,劉丁碩,1,1,7,1,1,3,57,5000
36,10,1,1,王楚欽,1,1,2,1,1,3,57,5000
37,1,1,1,王楚欽,16,1,2,2,1,3,57,5001
37,2,1,1,劉丁碩,7,2,8,2,1,3,57,5001
37,3,1,1,王楚欽,5,2,9,2,1,3,57,5001
37,4,1,1,劉丁碩,5,2,9,2,1,3,57,5001
37,5,1,1,王楚欽,5,2,9,2,1,3,57,5001
37,6,1,1,劉丁碩,1,2,7,1,1,3,57,5001
37,7,1,1,王楚欽,1,1,7,1,1,3,57,5001
37,8,1,1,劉丁碩,1,1,8,1,1,3,57,5001
37,9,1,1,王楚欽,13,2,9,1,1,3,57,5001
37,10,1,1,劉丁碩,1,1,7,2,1,3,57,5001
37,11,1,1,王楚欽,1,1,7,1,1,3,57,5001
37,12,1,1,劉丁碩,1,1,9,1,1,3,57,5001
37,13,1,1,王楚欽,13,2,9,2,1,3,57,5001
37,14,1,2,劉丁碩,1,2,8,1,1,3,57,5001
38,1,1,2,王楚欽,16,1,2,2,1,3,57,5002
38,2,1,2,劉丁碩,4,2,8,2,1,3,57,5002
38,3,1,2,王楚欽,5,2,9,2,1,3,57,5002
38,4,1,2,劉丁碩,5,2,8,2,1,3,57,5002
38,5,1,2,王楚欽,1,1,7,1,1,3,57,5002
38,6,1,3,劉丁碩,1,1,0,1,1,3,57,5002
39,1,1,3,劉丁碩,15,1,5,1,5,3,57,5003
39,2,1,3,王楚欽,10,1,9,1,2,3,57,5003
39,3,1,3,劉丁碩,1,1,7,1,1,3,57,5003
39,4,2,3,王楚欽,1,1,6,1,1,3,57,5003
40,1,2,3,劉丁碩,15,1,1,1,5,3,57,5004
40,2,2,3,王楚欽,11,2,2,2,2,3,57,5004
40,3,2,4,劉丁碩,11,1,0,3,2,3,57,5004
41,1,2,4,王楚欽,16,1,5,2,1,3,57,5005
41,2,2,4,劉丁碩,4,2,9,2,1,3,57,5005
41,3,2,4,王楚欽,1,2,7,1,1,3,57,5005
41,4,2,4,劉丁碩,1,1,8,1,1,3,57,5005
41,5,2,4,王楚欽,1,1,8,1,1,3,57,5005
41,6,2,4,劉丁碩,13,2,9,2,1,3,57,5005
41,7,2,4,王楚欽,1,2,7,1,1,3,57,5005
41,8,2,5,劉丁碩,1,1,8,3,1,3,57,5005
42,1,2,5,王楚欽,16,1,2,2,1,3,57,5006
42,2,2,5,劉丁碩,4,2,7,2,1,3,57,5006
42,3,3,5,王楚欽,1,1,7,1,1,3,57,5006
43,1,3,5,劉丁碩,15,1,2,1,5,3,57,5007
43,2,3,5,王楚欽,11,1,2,2,2,3,57,5007
43,3,3,6,劉丁碩,7,1,8,2,1,3,57,5007
44,1,3,6,劉丁碩,0,0,0,0,0,3,57,5008
45,1,3,6,劉丁碩,15,1,2,1,5,3,57,5009
45,2,3,6,王楚欽,11,2,5,2,2,3,57,5009
45,3,3,6,劉丁碩,1,1,7,1,1,3,57,5009
45,4,4,6,王楚欽,0,1,0,0,0,3,57,5009
46,1,4,6,王楚欽,16,1,4,2,1,3,57,5010
46,2,4,6,劉丁碩,4,2,9,2,1,3,57,5010
46,3,5,6,王楚欽,1,2,9,2,1,3,57,5010
47,1,5,6,王楚欽,15,1,6,1,5,3,57,5011
47,2,5,7,劉丁碩,4,2,0,2,1,3,57,5011
48,1,5,7,劉丁碩,15,1,5,3,5,3,57,5012
48,2,5,7,王楚欽,4,2,9,1,1,3,57,5012
48,3,5,7,劉丁碩,5,2,8,2,1,3,57,5012
48,4,5,7,王楚欽,1,1,9,1,1,3,57,5012
48,5,5,8,劉丁碩,13,2,8,1,1,3,57,5012
49,1,5,8,劉丁碩,15,1,3,1,2,3,57,5013
49,2,5,8,王楚欽,11,2,5,3,2,3,57,5013
49,3,5,8,劉丁碩,11,1,5,3,2,3,57,5013
49,4,5,8,王楚欽,1,1,9,1,1,3,57,5013
49,5,5,9,劉丁碩,13,2,0,1,0,3,57,5013
50,1,5,9,王楚欽,15,1,5,2,5,3,57,5014
50,2,5,9,劉丁碩,11,1,5,3,2,3,57,5014
50,3,5,9,王楚欽,10,1,9,1,2,3,57,5014
50,4,5,10,劉丁碩,1,2,0,2,1,3,57,5014
51,1,5,10,王楚欽,15,1,4,2,4,3,57,5015
51,2,5,10,劉丁碩,11,1,4,3,2,3,57,5015
51,3,5,10,王楚欽,1,1,8,1,1,3,57,5015
51,4,5,11,劉丁碩,5,1,8,1,1,3,57,5015
52,1,0,0,王楚欽,15,1,5,2,5,4,57,5016
52,2,0,1,劉丁碩,11,2,0,2,2,4,57,5016
53,1,0,1,王楚欽,15,1,5,3,5,4,57,5017
53,2,0,1,劉丁碩,4,2,8,1,1,4,57,5017
53,3,1,1,王楚欽,1,1,4,1,1,4,57,5017
54,1,1,1,劉丁碩,15,1,4,3,5,4,57,5018
54,2,1,1,王楚欽,4,2,8,2,1,4,57,5018
54,3,1,1,劉丁碩,5,2,8,2,1,4,57,5018
54,4,1,1,王楚欽,1,2,7,1,1,4,57,5018
54,5,1,2,劉丁碩,1,1,4,1,1,4,57,5018
55,1,1,2,劉丁碩,16,1,5,2,1,4,57,5019
55,2,1,2,王楚欽,7,1,7,2,1,4,57,5019
55,3,1,2,劉丁碩,1,1,7,1,1,4,57,5019
55,4,2,2,王楚欽,1,1,7,1,1,4,57,5019
56,1,2,2,王楚欽,15,1,4,3,5,4,57,5020
56,2,2,2,劉丁碩,4,2,9,1,1,4,57,5020
56,3,3,2,王楚欽,1,2,7,2,1,4,57,5020
57,1,3,2,王楚欽,15,1,4,2,2,4,57,5021
57,2,3,2,劉丁碩,10,1,9,2,2,4,57,5021
57,3,3,2,王楚欽,1,2,8,1,1,4,57,5021
57,4,3,2,劉丁碩,13,2,9,2,1,4,57,5021
57,5,3,2,王楚欽,1,2,9,1,1,4,57,5021
57,6,3,2,劉丁碩,13,2,9,1,1,4,57,5021
57,7,3,2,王楚欽,5,2,9,1,1,4,57,5021
57,8,3,2,劉丁碩,1,1,7,1,1,4,57,5021
57,9,3,2,王楚欽,1,1,7,1,1,4,57,5021
57,10,3,2,劉丁碩,1,1,8,1,1,4,57,5021
57,11,4,2,王楚欽,1,1,0,1,1,4,57,5021
58,1,4,2,劉丁碩,0,0,0,0,0,4,57,5022
59,1,4,2,劉丁碩,16,1,5,3,2,4,57,5023
59,2,4,2,王楚欽,4,2,8,2,1,4,57,5023
59,3,4,3,劉丁碩,1,2,8,1,1,4,57,5023
60,1,4,3,劉丁碩,15,1,4,2,2,4,57,5024
60,2,4,3,王楚欽,11,2,5,3,2,4,57,5024
60,3,4,4,劉丁碩,7,1,7,2,1,4,57,5024
61,1,4,4,王楚欽,16,1,5,2,2,4,57,5025
61,2,4,5,劉丁碩,11,1,0,3,2,4,57,5025
62,1,4,5,王楚欽,16,1,3,2,1,4,57,5026
62,2,4,5,劉丁碩,4,2,8,2,1,4,57,5026
62,3,4,5,王楚欽,1,2,9,1,1,4,57,5026
62,4,4,5,劉丁碩,1,2,7,1,1,4,57,5026
62,5,4,5,王楚欽,1,1,8,1,1,4,57,5026
62,6,4,5,劉丁碩,1,1,9,2,1,4,57,5026
62,7,4,5,王楚欽,1,2,7,1,1,4,57,5026
62,8,4,5,劉丁碩,1,1,7,1,1,4,57,5026
62,9,4,5,王楚欽,1,1,8,3,1,4,57,5026
62,10,4,5,劉丁碩,14,2,8,2,1,4,57,5026
62,11,4,5,王楚欽,1,1,9,1,1,4,57,5026
62,12,4,6,劉丁碩,14,2,0,2,1,4,57,5026
63,1,4,6,劉丁碩,16,1,4,2,2,4,57,5027
63,2,4,6,王楚欽,10,1,3,3,2,4,57,5027
63,3,4,6,劉丁碩,10,2,4,2,2,4,57,5027
63,4,4,6,王楚欽,11,1,2,3,2,4,57,5027
63,5,4,6,劉丁碩,7,1,9,1,1,4,57,5027
63,6,4,6,王楚欽,5,2,9,1,1,4,57,5027
63,7,4,6,劉丁碩,13,2,8,2,1,4,57,5027
63,8,4,6,王楚欽,1,1,7,1,1,4,57,5027
63,9,4,7,劉丁碩,1,1,7,1,1,4,57,5027
64,1,4,7,劉丁碩,15,1,6,2,5,4,57,5028
64,2,4,7,王楚欽,10,2,9,2,2,4,57,5028
64,3,4,7,劉丁碩,1,2,8,2,1,4,57,5028
64,4,4,7,王楚欽,1,1,7,1,1,4,57,5028
64,5,4,8,劉丁碩,1,1,8,1,1,4,57,5028
65,1,4,8,王楚欽,16,1,1,2,2,4,57,5029
65,2,4,8,劉丁碩,10,1,9,3,2,4,57,5029
65,3,4,8,王楚欽,1,2,7,1,1,4,57,5029
65,4,4,8,劉丁碩,5,1,8,2,1,4,57,5029
65,5,4,8,王楚欽,1,1,9,1,1,4,57,5029
65,6,4,9,劉丁碩,13,2,8,1,1,4,57,5029
66,1,4,9,王楚欽,16,1,4,2,2,4,57,5030
66,2,4,9,劉丁碩,4,2,7,2,1,4,57,5030
66,3,4,9,王楚欽,1,1,7,1,1,4,57,5030
66,4,4,9,劉丁碩,5,1,8,2,1,4,57,5030
66,5,5,9,王楚欽,1,1,4,1,1,4,57,5030
67,1,5,9,劉丁碩,15,1,4,2,2,4,57,5031
67,2,6,9,王楚欽,4,2,9,2,1,4,57,5031
68,1,6,9,劉丁碩,15,1,5,2,5,4,57,5032
68,2,6,9,王楚欽,11,1,5,2,2,4,57,5032
68,3,6,9,劉丁碩,11,1,5,3,2,4,57,5032
68,4,6,9,王楚欽,11,1,5,2,2,4,57,5032
68,5,6,9,劉丁碩,4,2,7,1,1,4,57,5032
68,6,7,9,王楚欽,5,1,4,1,1,4,57,5032
69,1,7,9,王楚欽,16,1,6,3,3,4,57,5033
69,2,7,9,劉丁碩,4,2,7,1,1,4,57,5033
69,3,8,9,王楚欽,1,1,6,1,1,4,57,5033
70,1,8,9,王楚欽,15,1,5,2,5,4,57,5034
70,2,8,10,劉丁碩,11,1,4,2,2,4,57,5034
71,1,8,10,劉丁碩,15,1,4,2,3,4,57,5035
71,2,8,10,王楚欽,10,1,6,3,2,4,57,5035
71,3,8,11,劉丁碩,1,1,8,1,1,4,57,5035
72,1,0,0,劉丁碩,15,1,3,2,2,5,57,5036
72,2,0,0,王楚欽,4,2,9,1,1,5,57,5036
72,3,0,0,劉丁碩,1,2,7,1,1,5,57,5036
72,4,0,0,王楚欽,1,1,9,1,1,5,57,5036
72,5,0,0,劉丁碩,5,2,8,1,1,5,57,5036
72,6,0,0,王楚欽,1,1,8,1,1,5,57,5036
72,7,0,1,劉丁碩,1,1,0,1,1,5,57,5036
73,1,0,1,劉丁碩,15,1,3,2,2,5,57,5037
73,2,0,1,王楚欽,11,2,6,3,2,5,57,5037
73,3,0,1,劉丁碩,1,1,9,1,1,5,57,5037
73,4,0,1,王楚欽,13,2,7,1,1,5,57,5037
73,5,0,2,劉丁碩,1,1,0,1,1,5,57,5037
74,1,0,2,王楚欽,15,1,2,2,5,5,57,5038
74,2,0,2,劉丁碩,4,2,8,2,1,5,57,5038
74,3,0,2,王楚欽,1,1,8,1,1,5,57,5038
74,4,0,2,劉丁碩,13,2,8,2,1,5,57,5038
74,5,1,2,王楚欽,1,1,0,1,1,5,57,5038
75,1,1,2,王楚欽,15,1,2,2,5,5,57,5039
75,2,1,2,劉丁碩,4,2,8,2,1,5,57,5039
75,3,1,2,王楚欽,1,1,9,1,1,5,57,5039
75,4,1,3,劉丁碩,5,2,0,1,1,5,57,5039
76,1,1,3,劉丁碩,15,1,2,2,2,5,57,5040
76,2,1,3,王楚欽,11,2,2,3,2,5,57,5040
76,3,1,3,劉丁碩,10,1,5,2,2,5,57,5040
76,4,2,3,王楚欽,1,1,9,1,1,5,57,5040
77,1,2,3,劉丁碩,15,1,1,3,2,5,57,5041
77,2,2,3,王楚欽,10,1,9,2,2,5,57,5041
77,3,2,3,劉丁碩,1,2,7,1,1,5,57,5041
77,4,2,3,王楚欽,2,1,8,1,1,5,57,5041
77,5,2,3,劉丁碩,13,2,9,1,1,5,57,5041
77,6,2,3,王楚欽,13,2,8,1,1,5,57,5041
77,7,2,3,劉丁碩,1,1,9,1,1,5,57,5041
77,8,2,3,王楚欽,13,2,9,1,1,5,57,5041
77,9,2,3,劉丁碩,1,2,9,1,1,5,57,5041
77,10,2,3,王楚欽,13,2,9,1,1,5,57,5041
77,11,2,3,劉丁碩,1,2,7,1,1,5,57,5041
77,12,2,3,王楚欽,2,1,9,1,1,5,57,5041
77,13,2,4,劉丁碩,13,2,6,1,1,5,57,5041
78,1,2,4,王楚欽,15,1,9,1,1,5,57,5042
78,2,2,5,劉丁碩,1,1,7,1,1,5,57,5042
79,1,2,5,王楚欽,15,1,2,2,5,5,57,5043
79,2,2,5,劉丁碩,11,1,4,3,2,5,57,5043
79,3,2,5,王楚欽,1,1,9,1,1,5,57,5043
79,4,2,5,劉丁碩,13,2,7,1,1,5,57,5043
79,5,3,5,王楚欽,5,1,1,1,1,5,57,5043
80,1,3,5,劉丁碩,15,1,2,2,5,5,57,5044
80,2,3,5,王楚欽,11,2,2,2,2,5,57,5044
80,3,3,5,劉丁碩,11,1,1,2,2,5,57,5044
80,4,3,5,王楚欽,11,1,4,2,2,5,57,5044
80,5,3,5,劉丁碩,1,1,9,2,1,5,57,5044
80,6,3,5,王楚欽,13,2,9,2,1,5,57,5044
80,7,3,5,劉丁碩,5,2,7,1,1,5,57,5044
80,8,3,5,王楚欽,1,1,7,1,1,5,57,5044
80,9,3,6,劉丁碩,0,1,0,0,0,5,57,5044
81,1,3,6,劉丁碩,15,1,2,2,4,5,57,5045
81,2,3,6,王楚欽,4,2,8,1,1,5,57,5045
81,3,3,6,劉丁碩,2,1,9,1,1,5,57,5045
81,4,4,6,王楚欽,13,2,6,1,1,5,57,5045
82,1,4,6,王楚欽,15,1,2,2,4,5,57,5046
82,2,4,6,劉丁碩,7,2,7,2,1,5,57,5046
82,3,4,6,王楚欽,1,1,9,1,1,5,57,5046
82,4,4,6,劉丁碩,13,2,9,1,1,5,57,5046
82,5,5,6,王楚欽,1,2,0,1,1,5,57,5046
83,1,5,6,王楚欽,15,1,2,2,5,5,57,5047
83,2,5,6,劉丁碩,4,2,7,1,1,5,57,5047
83,3,5,6,王楚欽,1,1,9,1,1,5,57,5047
83,4,5,6,劉丁碩,13,2,8,1,1,5,57,5047
83,5,5,6,王楚欽,1,1,7,1,1,5,57,5047
83,6,5,6,劉丁碩,1,1,9,1,1,5,57,5047
83,7,6,6,王楚欽,13,2,6,1,1,5,57,5047
84,1,6,6,劉丁碩,15,1,2,1,5,5,57,5048
84,2,6,6,王楚欽,4,2,9,1,1,5,57,5048
84,3,6,6,劉丁碩,13,2,7,1,1,5,57,5048
84,4,6,6,王楚欽,1,1,8,1,1,5,57,5048
84,5,6,6,劉丁碩,1,1,8,1,1,5,57,5048
84,6,6,6,王楚欽,13,2,9,2,1,5,57,5048
84,7,6,6,劉丁碩,1,1,7,1,1,5,57,5048
84,8,7,6,王楚欽,1,1,2,1,1,5,57,5048
85,1,7,6,劉丁碩,15,1,2,2,4,5,57,5049
85,2,7,6,王楚欽,11,1,6,3,2,5,57,5049
85,3,7,6,劉丁碩,1,2,7,1,1,5,57,5049
85,4,7,6,王楚欽,2,1,8,1,1,5,57,5049
85,5,7,6,劉丁碩,13,2,7,1,1,5,57,5049
85,6,8,6,王楚欽,1,1,4,1,1,5,57,5049
86,1,8,6,王楚欽,16,1,3,2,3,5,57,5050
86,2,8,6,劉丁碩,4,2,7,2,1,5,57,5050
86,3,9,6,王楚欽,2,1,8,1,1,5,57,5050
87,1,9,6,王楚欽,15,1,2,2,5,5,57,5051
87,2,9,6,劉丁碩,4,2,7,2,1,5,57,5051
87,3,9,6,王楚欽,2,1,8,1,1,5,57,5051
87,4,9,7,劉丁碩,13,2,8,1,1,5,57,5051
88,1,9,7,劉丁碩,15,1,2,1,5,5,57,5052
88,2,9,7,王楚欽,10,1,4,2,2,5,57,5052
88,3,9,7,劉丁碩,1,1,7,1,1,5,57,5052
88,4,9,7,王楚欽,5,1,8,1,1,5,57,5052
88,5,9,7,劉丁碩,5,1,9,1,1,5,57,5052
88,6,9,7,王楚欽,13,2,9,1,1,5,57,5052
88,7,9,7,劉丁碩,1,1,8,2,1,5,57,5052
88,8,9,7,王楚欽,1,1,9,1,1,5,57,5052
88,9,9,8,劉丁碩,1,2,8,1,1,5,57,5052
89,1,9,8,劉丁碩,15,1,2,2,5,5,57,5053
89,2,9,8,王楚欽,4,2,7,1,1,5,57,5053
89,3,9,8,劉丁碩,1,1,9,1,1,5,57,5053
89,4,10,8,王楚欽,13,2,0,1,1,5,57,5053
90,1,10,8,王楚欽,15,1,9,1,1,5,57,5054
90,2,10,8,劉丁碩,1,2,9,2,1,5,57,5054
90,3,10,8,王楚欽,5,2,9,2,1,5,57,5054
90,4,10,8,劉丁碩,1,2,8,1,1,5,57,5054
90,5,11,8,王楚欽,1,1,0,1,1,5,57,5054
1,1,0,0,王楚欽,15,1,2,2,5,1,58,5055
1,2,0,0,馬龍,10,2,9,1,2,1,58,5055
1,3,0,0,王楚欽,1,2,9,2,1,1,58,5055
1,4,0,0,馬龍,2,2,7,1,1,1,58,5055
1,5,0,1,王楚欽,0,1,0,0,0,1,58,5055
2,1,0,1,王楚欽,15,1,2,2,5,1,58,5056
2,2,0,1,馬龍,11,2,2,2,2,1,58,5056
2,3,0,1,王楚欽,11,2,1,3,2,1,58,5056
2,4,0,1,馬龍,7,1,9,1,1,1,58,5056
2,5,0,1,王楚欽,13,2,9,1,1,1,58,5056
2,6,1,1,馬龍,13,2,0,0,0,1,58,5056
3,1,1,1,馬龍,15,1,4,3,4,1,58,5057
3,2,1,1,王楚欽,4,2,8,2,1,1,58,5057
3,3,1,1,馬龍,5,2,7,1,1,1,58,5057
3,4,1,1,王楚欽,1,1,8,1,1,1,58,5057
3,5,2,1,馬龍,5,1,8,2,1,1,58,5057
4,1,2,1,馬龍,15,1,9,1,1,1,58,5058
4,2,2,2,王楚欽,1,2,9,2,1,1,58,5058
5,1,2,2,王楚欽,15,1,2,2,1,1,58,5059
5,2,2,2,馬龍,4,2,8,2,1,1,58,5059
5,3,2,2,王楚欽,5,2,9,2,1,1,58,5059
5,4,2,2,馬龍,1,2,7,1,1,1,58,5059
5,5,2,3,王楚欽,1,1,1,1,1,1,58,5059
6,1,2,3,王楚欽,15,1,2,3,5,1,58,5060
6,2,2,3,馬龍,10,2,9,2,2,1,58,5060
6,3,2,3,王楚欽,1,1,8,1,1,1,58,5060
6,4,2,3,馬龍,2,1,7,1,1,1,58,5060
6,5,2,4,王楚欽,13,1,0,1,1,1,58,5060
7,1,2,4,馬龍,15,1,3,2,5,1,58,5061
7,2,2,4,王楚欽,11,2,5,3,2,1,58,5061
7,3,2,4,馬龍,1,1,9,2,1,1,58,5061
7,4,2,5,王楚欽,13,2,9,2,1,1,58,5061
8,1,2,5,馬龍,15,1,1,2,5,1,58,5062
8,2,2,5,王楚欽,11,1,2,2,2,1,58,5062
8,3,2,5,馬龍,11,1,5,2,2,1,58,5062
8,4,2,5,王楚欽,11,2,5,2,2,1,58,5062
8,5,2,5,馬龍,10,1,8,2,1,1,58,5062
8,6,2,5,王楚欽,1,1,7,1,1,1,58,5062
8,7,2,5,馬龍,5,1,7,1,1,1,58,5062
8,8,2,5,王楚欽,5,1,7,1,1,1,58,5062
8,9,2,5,馬龍,1,1,8,1,1,1,58,5062
8,10,2,6,王楚欽,1,1,0,1,1,1,58,5062
9,1,2,6,王楚欽,15,1,2,3,5,1,58,5063
9,2,2,6,馬龍,11,2,2,3,2,1,58,5063
9,3,2,6,王楚欽,11,1,2,2,2,1,58,5063
9,4,2,6,馬龍,11,1,5,3,2,1,58,5063
9,5,2,6,王楚欽,1,1,9,1,1,1,58,5063
9,6,3,6,馬龍,13,2,8,1,1,1,58,5063
10,1,3,6,王楚欽,15,1,4,2,4,1,58,5064
10,2,4,6,馬龍,10,1,6,2,2,1,58,5064
11,1,4,6,馬龍,15,1,4,2,5,1,58,5065
11,2,4,6,王楚欽,4,2,7,1,1,1,58,5065
11,3,5,6,馬龍,1,1,0,2,1,1,58,5065
12,1,5,6,馬龍,15,1,4,2,5,1,58,5066
12,2,5,6,王楚欽,10,1,9,2,2,1,58,5066
12,3,5,6,馬龍,1,2,7,1,1,1,58,5066
12,4,5,6,王楚欽,2,1,9,1,1,1,58,5066
12,5,5,6,馬龍,13,2,9,1,1,1,58,5066
12,6,5,7,王楚欽,1,2,8,1,1,1,58,5066
13,1,5,7,王楚欽,15,1,2,2,5,1,58,5067
13,2,6,7,馬龍,11,2,0,3,2,1,58,5067
14,1,6,7,王楚欽,15,1,2,2,5,1,58,5068
14,2,6,7,馬龍,11,2,4,2,2,1,58,5068
14,3,6,7,王楚欽,11,1,5,2,2,1,58,5068
14,4,7,7,馬龍,1,1,2,2,1,1,58,5068
15,1,7,7,馬龍,15,1,4,3,5,1,58,5069
15,2,7,8,王楚欽,4,2,9,2,1,1,58,5069
16,1,7,8,馬龍,15,1,1,3,2,1,58,5070
16,2,7,8,王楚欽,11,1,5,3,2,1,58,5070
16,3,7,8,馬龍,11,1,4,2,2,1,58,5070
16,4,7,8,王楚欽,11,1,4,2,2,1,58,5070
16,5,7,8,馬龍,1,1,8,2,1,1,58,5070
16,6,7,8,王楚欽,13,2,7,2,1,1,58,5070
16,7,8,8,馬龍,1,1,0,1,1,1,58,5070
17,1,8,8,王楚欽,15,1,5,2,4,1,58,5071
17,2,8,8,馬龍,11,2,4,3,2,1,58,5071
17,3,8,8,王楚欽,1,1,8,1,1,1,58,5071
17,4,9,8,馬龍,13,2,0,2,1,1,58,5071
18,1,9,8,王楚欽,15,1,2,2,5,1,58,5072
18,2,9,8,馬龍,11,2,4,2,2,1,58,5072
18,3,9,8,王楚欽,4,2,9,2,1,1,58,5072
18,4,10,8,馬龍,1,2,0,1,1,1,58,5072
19,1,10,8,馬龍,15,1,6,2,4,1,58,5073
19,2,10,8,王楚欽,4,2,9,2,1,1,58,5073
19,3,10,8,馬龍,1,2,8,1,1,1,58,5073
19,4,10,8,王楚欽,1,1,7,2,1,1,58,5073
19,5,10,8,馬龍,1,1,9,1,1,1,58,5073
19,6,10,8,王楚欽,13,2,8,1,1,1,58,5073
19,7,10,8,馬龍,1,1,9,1,1,1,58,5073
19,8,10,9,王楚欽,5,2,0,1,1,1,58,5073
20,1,10,9,馬龍,15,1,4,3,5,1,58,5074
20,2,10,9,王楚欽,11,1,4,3,2,1,58,5074
20,3,10,9,馬龍,1,1,8,2,1,1,58,5074
20,4,10,10,王楚欽,1,1,0,2,1,1,58,5074
21,1,10,10,王楚欽,15,1,2,3,5,1,58,5075
21,2,10,10,馬龍,10,1,8,2,2,1,58,5075
21,3,10,10,王楚欽,1,2,9,3,1,1,58,5075
21,4,10,10,馬龍,2,2,7,1,1,1,58,5075
21,5,10,11,王楚欽,1,1,0,1,1,1,58,5075
22,1,10,11,馬龍,15,1,6,3,4,1,58,5076
22,2,10,12,王楚欽,4,2,7,2,1,1,58,5076
23,1,0,0,馬龍,15,1,2,3,5,2,58,5077
23,2,0,0,王楚欽,4,2,8,2,1,2,58,5077
23,3,0,0,馬龍,5,2,8,2,1,2,58,5077
23,4,0,0,王楚欽,5,2,9,1,1,2,58,5077
23,5,1,0,馬龍,5,2,9,1,1,2,58,5077
24,1,1,0,馬龍,15,1,9,2,1,2,58,5078
24,2,1,0,王楚欽,1,1,8,2,1,2,58,5078
24,3,1,0,馬龍,5,2,9,2,1,2,58,5078
24,4,1,0,王楚欽,5,2,8,2,1,2,58,5078
24,5,1,0,馬龍,13,2,8,2,1,2,58,5078
24,6,1,1,王楚欽,1,2,2,1,1,2,58,5078
25,1,1,1,王楚欽,15,1,5,2,5,2,58,5079
25,2,1,1,馬龍,11,2,2,2,2,2,58,5079
25,3,1,1,王楚欽,11,1,5,2,2,2,58,5079
25,4,1,1,馬龍,7,2,7,1,1,2,58,5079
25,5,1,2,王楚欽,1,1,4,2,1,2,58,5079
26,1,1,2,王楚欽,15,1,5,2,5,2,58,5080
26,2,1,2,馬龍,10,1,8,2,2,2,58,5080
26,3,1,2,王楚欽,1,1,9,3,1,2,58,5080
26,4,2,2,馬龍,2,1,9,1,1,2,58,5080
27,1,2,2,馬龍,15,1,5,2,4,2,58,5081
27,2,2,2,王楚欽,4,2,8,2,1,2,58,5081
27,3,2,2,馬龍,5,2,7,2,1,2,58,5081
27,4,2,2,王楚欽,1,1,7,1,1,2,58,5081
27,5,3,2,馬龍,1,1,8,1,1,2,58,5081
28,1,3,2,馬龍,15,1,9,1,1,2,58,5082
28,2,3,2,王楚欽,6,2,9,3,1,2,58,5082
28,3,3,2,馬龍,1,1,7,1,1,2,58,5082
28,4,3,3,王楚欽,13,1,4,2,1,2,58,5082
29,1,3,3,王楚欽,15,1,9,1,1,2,58,5083
29,2,3,3,馬龍,1,2,9,2,1,2,58,5083
29,3,3,3,王楚欽,5,2,9,2,1,2,58,5083
29,4,4,3,馬龍,1,2,9,1,1,2,58,5083
30,1,4,3,王楚欽,15,1,5,2,5,2,58,5084
30,2,4,3,馬龍,11,2,2,3,2,2,58,5084
30,3,4,3,王楚欽,7,1,9,1,1,2,58,5084
30,4,5,3,馬龍,13,2,7,2,1,2,58,5084
31,1,5,3,馬龍,15,1,5,2,5,2,58,5085
31,2,5,4,王楚欽,10,1,9,1,2,2,58,5085
32,1,5,4,馬龍,15,1,3,2,5,2,58,5086
32,2,5,4,王楚欽,4,2,9,2,1,2,58,5086
32,3,5,4,馬龍,5,2,8,1,1,2,58,5086
32,4,5,4,王楚欽,1,1,8,2,1,2,58,5086
32,5,5,4,馬龍,1,1,9,1,1,2,58,5086
32,6,5,4,王楚欽,13,2,7,1,1,2,58,5086
32,7,6,4,馬龍,1,1,7,1,1,2,58,5086
33,1,6,4,王楚欽,15,1,6,2,5,2,58,5087
33,2,6,4,馬龍,10,2,4,2,2,2,58,5087
33,3,6,4,王楚欽,1,1,8,1,1,2,58,5087
33,4,6,4,馬龍,13,1,8,2,1,2,58,5087
33,5,6,4,王楚欽,1,1,8,1,1,2,58,5087
